ID,Name,NetWorth_Billions,x,y,z,vx,vy,vz,industries,connections,hue color value
3154,Krishna Kumar Bangur,1.022320668,1.9772329,0.15684187,0.23613279,0.0,0.0,0.0,Graphite electrodes,,1.5558807
3155,Fritz Draexlmaier,1.022320668,-0.013758026,0.5528688,0.39873338,-0.02065981916018813,0.015995676435385044,0.0,Auto parts,1600/2104/1058/198/599/320,0.8197709
3156,Lin Zhijun,1.022320668,0.88684225,0.4281507,-0.43273178,0.009834857359635664,0.022606066187538913,-0.0,healthcare/pharmaceuticals,341/329/3049/860/576,1.4115231
3157,Tan Lili,1.022320668,0.6355285,0.39050537,-0.03629063,0.00829199121542373,-0.007387563055523303,0.0,Feed,2381/1693,1.5242748
3158,Myron Wentz,1.022320668,2.2963173,0.42986804,0.66648126,0.0,0.0,0.0,Health products,,1.9345136
3159,Paritosh Garg,1.022320668,1.9542251,1.0216354,0.0029901862,-0.023375338348232775,0.009267540454471469,0.0,Manufacturing,312/1890/920/533/302,0.6835843
3160,Pan Shiyi,1.022320668,0.91150963,0.9642586,-0.4711596,-0.026452096218411107,-0.0037148039844965403,0.0,real estate,114/1111/186/3069,1.6829958
3161,Zhu Jiangming,1.022320668,1.171044,0.28049693,-0.34147426,-0.019444643672322216,-0.014581809908895205,0.0,manufacturing,312/1025/920/3159/302,1.0055193
3162,Hyuntae Kim,1.022320668,-1.2559217,1.5615922,0.9889724,-0.015395734624276245,-0.023339641134716455,0.0,healthcare/pharmaceuticals,1750/1859/68/3315/3186/487/1523/1883,1.4115231
3163,Cai Wensheng,1.022320668,1.9013366,0.25331184,-0.2518075,0.0002275460998671916,0.008899381190413851,-0.0,photo sharing app,1534,1.4004562
3164,Wen Pengcheng & family,1.022320668,1.0471547,0.65665007,-0.010302752,0.0007660403022047882,0.020820398353948527,-0.0,Agribusiness,2823/530/655/2381/1693,0.9669446
3165,Jens von Bahr,1.022320668,-0.053943887,0.8637227,0.55262125,-0.0028135415046163757,0.01925402698687917,0.0,gambling/entertainment,3048/800/1154/801,1.8096282
3166,Charles Beauduin,1.022320668,0.28572455,0.5869233,0.52364784,-0.026236215727239682,-0.023322590865464694,0.0,Diversified,36/20,0.8902763
3167,Scott Smith,1.022320668,0.38191903,0.97947127,1.0142335,0.0,0.0,0.0,software/cloud,,1.5939332
3168,Antonio Luiz Seabra,0.937127279,-0.8139785,0.97998077,0.07543352,-0.0007792969950666223,-0.009050232037294418,0.0,Cosmetics,2965/2480,1.8370435
3169,Ma Xiuhui,0.937127279,0.55079985,0.2861127,-0.25624543,0.0,0.0,0.0,LED lighting,,1.1576743
3170,Hua Xuande & family,0.937127279,0.40629652,0.501507,-0.5696291,-0.022279758955122884,-0.021395864276592954,0.0,healthcare/pharmaceuticals,1128/94/337/455/253/139,1.4115231
3171,Vijay Shekhar Sharma,0.937127279,0.5295977,0.15267676,0.2675353,0.009006335107278227,0.021181887176754653,-0.0,finance,2445/1297/279/3050/408,1.5244248
3172,Junro Ito,0.937127279,0.31812108,0.27985635,-0.5587671,0.004840825727258016,-0.005997519254059088,0.0,ai/software/retail,3194/3195,1.2647958
3173,Henrietta Goh,0.937127279,0.95104915,0.014922085,-0.10941564,0.003917468965535219,0.012181288574695396,-0.0,ai/software,1258/3175/3177,1.2647958
3174,Martin Lavoo,0.937127279,0.9195581,-0.069879055,-0.24569233,0.004442128763191873,0.01199991026996284,-0.0,ai/software,1258/3175/3173,1.2647958
3175,Charlotte Goh,0.937127279,0.9209391,-0.2845534,-0.26049364,0.0073690528929270804,0.010460755895114809,-0.0,ai/software,1258/3173/3177,1.2647958
3176,Johan Lavoo,0.937127279,0.97769916,0.18144518,0.014926568,0.0012922817566222546,0.012730293095504027,-0.0,ai/software,1258/3175/3173,1.2647958
3177,Victoria Goh,0.937127279,0.88355136,0.28310367,-0.35870367,1.9898121823251395e-05,0.012795700781930002,-0.0,ai/software,1258/3175/3173,1.2647958
3178,K. Rai Sahi,0.937127279,-1.1380901,1.3522006,0.18239856,-0.017205483393848735,-0.017229496736946112,0.0,real estate,2160/114/1111/1966,1.6829958
3179,Amit Burman,0.937127279,1.7377566,1.2598665,-0.1705398,-0.01232700162584672,-0.0007757369206646617,0.0,Consumer goods,2398/3077/1875,1.9271252
3180,Yu De-Chao,0.937127279,0.7860675,0.45721236,-0.07497755,-0.021592282818207676,0.024238226106483903,0.0,healthcare/pharmaceuticals,1128/94/497/815/337/455/253/632/139,1.4115231
3181,James Litinsky,0.937127279,-1.7108047,0.6906935,-0.21097761,0.0,0.0,0.0,Minerals,,1.6564472
3182,Mehmet Kazanci,0.937127279,0.48516285,0.68496656,0.25983232,-0.033011396200496985,-0.012829378022557788,0.0,Diversified,36/20/829/3278,0.8902763
3183,Steven Schuurman,0.937127279,0.27267262,0.90454286,0.6926084,-0.021181938775806625,-0.003396504827558582,0.0,software/cloud,470/1015/509/2851,1.5939332
3184,Christian Louboutin,0.937127279,-0.28914,1.212103,0.9805554,-0.018880775930735588,-0.010114961359753946,0.0,Shoes,1256/1153/1255/1254/551,0.6472653
3185,Oliver Samwer,0.937127279,0.28318512,0.65637326,0.6950255,0.008820608656259672,0.02207629998626373,-0.0,investment/finance,168/1495/3400/410,1.5244248
3186,Maky Zanganeh,0.937127279,-1.7579422,1.4802742,-0.23746812,-0.01894173931790228,-0.03270038561264292,0.0,healthcare/pharmaceuticals,3338/3276/3071/6/236,1.4115231
3187,Sachin Bansal,0.937127279,1.2734338,0.031616062,-0.122840926,0.005510152971883576,0.02038403264156975,-0.0,Flipkart,2777/1163/199,1.5619116
3188,Eduard Chukhlebov,0.937127279,0.7913243,1.202574,0.85183525,-0.01700558698967472,0.013023292754750466,0.0,social media/advertising/ai,887/821/3212/348,1.3075284
3189,Zhu Zhaojiang,0.937127279,0.5094159,0.38227883,-0.44101727,0.024308457226375604,0.010511691372419515,-0.0,Smartphones,1601/1834/103/1602/328,1.8994682
3190,Kochouseph Chittilappilly,0.937127279,0.9617959,0.47770452,0.5080253,0.0,0.0,0.0,Electrical appliances,,1.8452802
3191,Laurent Junique,0.937127279,1.5975999,-0.22611827,-0.5046365,0.0,0.0,0.0,Call centers,,1.8023984
3192,Craig Abod,0.937127279,-0.6387828,0.6753257,0.40073258,-0.002566705612630514,-0.015333212522726897,0.0,Information Technology,2500/1325/2255/2211,2.032865
3193,Sachin Agarwal,0.937127279,0.88487744,0.47269994,-0.20290948,0.0,0.0,0.0,social media/advertising/ai,,1.3075284
3194,Hisako Yamamoto,0.937127279,0.4334793,0.3629752,-0.38261667,-0.0037030605745963915,0.006759524636049668,0.0,ai/software/retail,3172/3195,1.2647958
3195,Yasuhisa Ito,0.937127279,0.43324798,0.3827708,-0.36416677,-0.005626144482424497,0.0052678581214168005,0.0,ai/software/retail,3194/3172,1.2647958
3196,Rafal Brzoska,0.937127279,-0.093170494,0.6565182,0.37738082,0.0,0.0,0.0,parcel lockers,,0.39376807
3197,Cyrus Madon,0.937127279,-1.027434,1.2371718,-0.023798987,-0.009674972548774287,0.023708910464022216,0.0,investment/finance,3143/561/1830/1912/1178/336/335/2294,1.5244248
3198,Peter-Alexander Wacker,0.937127279,0.30570108,0.5072286,0.717993,-0.007744775120945959,-0.023154412854710506,0.0,Chemicals,1319/123/1881/2735/1212,1.6866118
3199,Shigefumi Wada,0.937127279,0.9492566,0.92268515,-1.3820679,-0.021856120020865236,0.005196262221863221,0.0,software/cloud,1324/470/1015/509/2851,1.5939332
3200,Yasuhide Uno,0.937127279,0.5105258,0.3316639,-0.65803254,0.0,0.0,0.0,Payment services,,1.6078176
3201,Ceyda Lale Tara,0.937127279,0.06486234,0.4633506,0.5298151,0.0008331710136889291,-0.013085572440657323,0.0,construction/materials,3137/1731/3309/3138,0.8420775
3202,Fahed Hariri,0.937127279,-0.4216803,0.50852174,0.23322348,-0.006034693285982581,-0.01726354137124956,0.0,investment/finance/construction/materials,1872/2797/357,1.5244248
3203,Michael Dunlap & family,0.937127279,-1.0519978,1.393849,0.37064606,-0.01646382226441902,0.03112334794214811,0.0,loan servicing,2161/11,1.3766882
3204,Mary Alice Malone Jr,0.937127279,-1.8423746,1.2004987,0.69308996,-0.0036593296330160127,-0.011915799210181375,0.0,Campbell's Soup,1742/3210/2322,0.6692257
3205,Xu Jiangnan,0.937127279,1.3905935,0.99013615,-0.6935726,0.0,0.0,0.0,Vitamins,,1.3403506
3206,Catharina Mühleis,0.937127279,-0.43473378,0.30178443,-0.35835335,0.0037432561057348817,-0.01073859352688432,0.0,ai/software,3045/1356,1.2647958
3207,Theresia Gouw,0.937127279,-1.1678438,1.4566182,-0.72129613,-0.03209562399164475,-0.021902526207601376,0.0,investment/finance,67/5,1.5244248
3208,Hideyuki Busujima,0.937127279,1.1295986,1.4613705,-0.6591731,0.0,0.0,0.0,Pachinko machines,3208,0.43884212
3209,Mustafa Hamied,0.937127279,0.6959754,0.45154113,0.10646588,-0.027024969612025433,0.0033913416967553587,0.0,healthcare/pharmaceuticals,94/1817/139,1.4115231
3210,Catherine Malone,0.937127279,2.2875316,0.313705,0.21065849,0.0020893766475338655,0.012288672402060701,-0.0,Campbell's Soup,1742/2322/3204,0.6692257
3211,Nguyen Dang Quang,0.937127279,1.8130141,0.5419593,0.8739947,0.006948458758330239,-0.003801990383544992,0.0,finance,1802,1.5244248
3212,Igor Kudryashkin,0.937127279,1.7607647,0.23649076,-0.079717636,0.013254065147236448,0.023811579652553937,-0.0,social media/advertising/ai,887/821/3188/314/348/176,1.3075284
3213,Regina Helena S. Velloso,0.937127279,-0.47258657,-0.3163579,0.5670509,0.01128555614356827,-0.03324031412147732,0.0,Diversified,36/20,0.8902763
3214,Carlos Eduardo M. Scripilliti,0.937127279,-0.681769,-0.4679985,0.24932992,0.012945855622026135,-0.03262954309483616,0.0,Diversified,36/20,0.8902763
3215,Clóvis Ermírio de Moraes,0.937127279,-0.5064981,-0.27772,0.55567354,0.010051452007504987,-0.033634068634420956,0.0,Diversified,36/20,0.8902763
3216,Sergey Kasyanenko & family,0.937127279,0.6132452,1.5193274,1.1178638,-0.015340127910858615,-0.007219970906331029,0.0,Tea and coffee,2610/2899/604/2808,2.0392826
3217,Karen Virginia Beckmann Legoretta,0.937127279,-0.7644697,0.1354293,-0.14612265,0.00573100619659769,-0.002562666869813222,0.0,Tequila,2531,1.023068
3218,Nutchamai Thanombooncharoen,0.937127279,1.8480138,-0.10986099,0.15692893,0.006520734527772993,0.018287339994800093,-0.0,energy/oil and gas,1079/1349/789/1426,1.2296851
3219,Tatiana Volodina,0.937127279,0.07322624,1.2926799,0.46111882,-0.01496701845727539,-0.007699444350933536,0.0,ai/software/retail,741/872,1.2647958
3220,Ryan Israel,0.937127279,-0.9823875,0.5114798,0.21979225,0.006032957609164308,-0.034844654849411794,0.0,hedge funds/finance,3139/115/452/34/70/120/389,1.5244248
3221,Caryn Seidman-Becker,0.937127279,-1.6304989,0.75153536,0.018330455,-0.0012413788282980974,-0.02274008694991261,0.0,ai/software,331/380/2842/929,1.2647958
3222,Qi Xiangdong,0.937127279,1.3877448,1.1503512,-0.59080553,-0.01888602695985825,0.008881691742239982,0.0,software/cloud,470/509/2851/1711,1.5939332
3223,Wang Jinhua,0.937127279,0.8594121,0.7509239,-1.048583,-0.01398824297049655,0.016728103264686465,0.0,social media/advertising/ai/mining/materials,726/1739/578/3107/685,1.3075284
3224,Markus Hannebauer,0.937127279,0.79953825,1.6729705,0.76495034,-0.0213337335277257,0.0009088295378979123,0.0,software/cloud,3225/470/1015/509,1.5939332
3225,Arno Schodl,0.937127279,0.89166296,1.4800965,1.0015624,-0.021271020144981147,0.0018702564938450996,0.0,software/cloud,3224/470/1015/509,1.5939332
3226,Tseng Sing-ai,0.937127279,1.166322,0.992477,-1.5409971,-0.004736940455603709,0.01971512448318806,0.0,energy/oil and gas,2445/739/408/2582,1.2296851
3227,Timothy Springer,0.937127279,-1.7853781,1.0744078,0.8322937,0.016631488890542206,-0.00967108111460781,0.0,healthcare/pharmaceuticals,1859/3186/2201/487/2041,1.4115231
3228,Wu Jinzi,0.937127279,1.3682562,0.71222395,-0.94295645,-0.004730323324229891,0.021631935165916896,0.0,healthcare/pharmaceuticals,2543/2000/139,1.4115231
3229,Susan Carol Holland,0.937127279,-0.13422647,1.0975147,1.7097452,-0.0010151415883984092,0.013072714622190982,0.0,ai/software,1934/2025/2494,1.2647958
3230,Caspar Callerström,0.937127279,-0.14250201,0.5407747,0.2799287,0.002168378039352978,-0.0187482671881111,0.0,finance,2075/3378/414/3086/2573,1.5244248
3231,Giannis Alafouzos & family,0.937127279,0.25757062,0.8113313,1.6326,0.02595461100691068,0.017282162914988606,-0.0,logistics/shipping,59/1186/44,0.7081293
3232,Naresh Trehan,0.937127279,1.3649285,1.4552016,1.0109665,-0.01704041628520227,-0.011734114322886317,0.0,healthcare,587/262,2.0075605
3233,Chen Ning,0.937127279,1.294527,0.21230647,-0.37450877,0.012940119423575749,0.036430002123631955,-0.0,semiconductors/hardware,50/6/1559,1.2610606
3234,Aidyn Rakhimbayev,0.937127279,0.09987674,0.9488076,1.0472955,0.0,0.0,0.0,real estate/construction/materials,,1.7278779
3235,Li San Yim,0.937127279,1.2446796,0.79588795,-0.33455607,0.032334414663107894,0.0007660198590231626,-0.0,construction/materials,360/86/347/39/2713,0.8420775
3236,Zhang Xuansong,0.937127279,1.6016693,0.40503424,-0.60572505,0.006147860487960268,0.024025826100113157,-0.0,retail,293/2003/159/1380,0.59320146
3237,Hsu Bang-Fu,0.937127279,1.1518829,0.23392051,0.016817123,0.0,0.0,0.0,Electrical transformers,,1.3733027
3238,Dylan Field,0.937127279,-1.043845,1.3730819,-0.8388812,-0.018264488972842188,-0.012779353244002523,0.0,software/cloud,470/1574/1015/509/2851,1.5939332
3239,Anton Fedun,0.937127279,-1.3065245,1.2745043,-0.25239226,-0.019943026893468663,-0.025078008828809013,0.0,energy/oil and gas,3269/134/327/71/82,1.2296851
3240,Valery Kustov,0.937127279,0.90842694,1.1825175,0.81028455,0.004927376743491999,0.002310718243185516,-0.0,food/beverages,2981,0.431557
3241,Guillermo Fierro,0.937127279,-0.06362279,0.7483258,0.49067193,-0.00491653829227527,0.008626094947407589,0.0,finance,1274,1.5244248
3242,Eddy Sugianto,0.937127279,0.9121895,0.049598925,0.013250008,0.015106841276180895,0.021812832715286598,-0.0,mining/materials,113/1431/175,0.8420775
3243,Chen Guodong,0.937127279,0.62685406,0.93967235,-0.22047865,-0.012871729364438079,-0.007403160233557023,0.0,mining/materials,479,0.8420775
3244,Rui Chen,0.937127279,1.523503,1.2770078,-0.7917338,0.0,0.0,0.0,ai/software/media/entertainment,,1.2647958
3245,Zhang Xuewu,0.937127279,2.3181925,0.45879513,-0.33782467,0.01482443983315441,0.009050938064039017,-0.0,Snacks,1543/1315/1308/2040,1.1031849
3246,Christian Chabot,0.937127279,-1.4279623,1.3300765,-0.26956907,-0.010417783638904402,-0.014040545378462652,0.0,software/cloud,505/2854/2739/2701,1.5939332
3247,Christian Sinding,0.937127279,0.003799051,1.8753319,0.94421464,-0.014724122873947332,-0.011015776945134911,0.0,investment/finance,2075/414/3086/2573,1.5244248
3248,Marty Horton,0.937127279,-0.7580968,0.24649122,0.06951159,0.015560613618751176,-0.01168335888422528,0.0,Homebuilding,1963/1653/639/1874/1870,0.89451563
3249,Chen Jinghong & family,0.937127279,0.26779068,0.5512709,0.2751389,-0.008151016341921651,0.024824397776198624,0.0,auto parts,1600/2104/1058/198/599/320,0.37170488
3250,Tsuyoshi Matsushita,0.937127279,0.70959824,1.1785017,-0.65516984,-0.03612656053595639,-0.003581535635103332,0.0,fitness products,947/1187/26/31/112,1.1416299
3251,Ryuji Arai,0.937127279,1.157064,1.280293,-0.9554999,0.0,0.0,0.0,ai/software/retail,,1.2647958
3252,Alexander Rinke,0.937127279,-0.9503837,0.45204252,-0.23373955,0.0,0.0,0.0,software/cloud,,1.5939332
3253,Li Xuechun,0.937127279,0.3970334,0.4838155,0.7409184,0.0,0.0,0.0,Chemicals,,1.6866118
3254,Cho Hyun-sang,0.937127279,-1.6044931,1.3140429,-0.3928527,-0.0038236691172680386,-0.010847960750526357,0.0,Industrial Systems,964,1.6470323
3255,Shang Xiaobo & family,0.937127279,1.3017876,1.074822,-1.5443633,-0.0250819638200342,-0.005065310337557557,0.0,Manufacturing,312/1890/920/533/1848/302,0.6835843
3256,Weijian Shan,0.937127279,1.5743635,0.44943598,-1.3543127,0.006910161896596037,0.02430018681139744,-0.0,investment/finance,1655/1830/336/335/2874/334,1.5244248
3257,Jerry Seinfeld,0.937127279,-1.3084741,0.8301432,0.15960422,0.0,0.0,0.0,Comedy,,1.3853891
3258,James Cameron,0.937127279,0.5637724,-1.0115755,-0.7918447,0.011128504789789231,0.010640921234818652,-0.0,media/entertainment,549/2843,1.8096282
3259,Hiroyuki Inoue,0.937127279,-0.22474465,1.3533703,0.9333888,-0.021880013903697565,-0.027566789222392737,0.0,mining/materials,947/1187/26/31,0.8420775
3260,Jane Goldman,0.937127279,-1.2745725,0.6435665,0.27332622,-0.012272320641764376,-0.01990001699774805,0.0,real estate,114/1111,1.6829958
3261,Prayudh Mahagitsiri,0.937127279,1.0200986,-0.10146949,-0.596371,0.0,0.0,0.0,logistics/shipping,,0.7081293
3262,Jiagui Deng,0.937127279,-1.7041447,0.31422415,0.020479351,0.0,0.0,0.0,Quartz materials,,0.8854309
3263,Wei Lidong & family,0.937127279,1.5207185,0.6992605,-0.94314456,-0.01726467662859608,0.013472848732714107,0.0,software/cloud,470/2847/1015/509/2851,1.5939332
3264,Toby Neugebauer & family,0.937127279,-1.0721143,1.3646692,-0.7761408,0.0,0.0,0.0,energy/oil and gas,,1.2296851
3265,Anatoly Skurov,0.937127279,0.5858952,0.6649553,0.24186221,0.0,0.0,0.0,mining/materials,,0.8420775
3266,Joe Agresti,0.937127279,-0.5164148,0.46128646,0.06903127,0.0,0.0,0.0,investment/finance,,1.5244248
3267,Dou Zhenggang,0.937127279,1.3635818,0.4187229,-1.1095278,0.0,0.0,0.0,energy/oil and gas,,1.2296851
3268,Andrii Verevskyi,0.937127279,2.3974009,0.13212854,0.10889274,0.004288598145023881,0.02326082004634107,-0.0,agriculture,923/340/2388/794/2365/793,1.9512792
3269,Ekaterina Fedun,0.937127279,-0.7747463,0.5365109,-0.11447792,0.0010141643487371907,-0.032025026450655546,0.0,energy/oil and gas,3239/134/327/71/82,1.2296851
3270,Cai Hongbin,0.937127279,0.55890954,0.54532844,-0.23520777,-0.00148643055957173,0.026223741838729185,0.0,healthcare/pharmaceuticals,514/1843/253/139,1.4115231
3271,Zhang Tianyu,0.937127279,1.2585229,0.67979074,-1.0737903,0.0,0.0,0.0,telecom,,0.37299705
3272,Kanjibhai Virani,0.937127279,2.3718293,0.20622677,0.20831111,0.015335708413520017,0.007643408590646837,-0.0,Snacks,2918/3273/1315/1308/2040,1.1031849
3273,Chandubhai Virani,0.937127279,1.7134858,1.116488,0.96372485,-0.006830705310309899,-0.01571455097646085,0.0,Snacks,2918/3272/1315/1308/2040,1.1031849
3274,Tan Eng Kee,0.937127279,-0.85050434,0.34052306,0.2720232,0.0,0.0,0.0,Factory automation equipment,,1.6051986
3275,Hong Seok-joh,0.937127279,0.9884672,0.3283195,-0.75166076,0.01247623143338786,0.03548685976301671,-0.0,retail,67/1213/68/2903/13,0.59320146
3276,Brooke Seawell & family,0.937127279,-0.9702599,0.3465499,-0.32864493,0.031143024679089065,-0.02134378892786204,0.0,semiconductors/ai/hardware,3071/6/3186/236,0.7535922
3277,Keiko Erikawa,0.937127279,-0.8441235,1.3276805,-0.9052841,-0.003232149364953728,-0.014324177943467572,0.0,Video games,1310/2973/2235/3282,0.98756033
3278,Tulay Kazanci,0.937127279,0.036955148,0.60983837,0.5825399,-0.02045826010349007,-0.028910289052339527,0.0,Diversified,36/3182/20/829,0.8902763
3279,Eugene MIkhaylov,0.937127279,0.78073025,1.2797633,1.201296,-0.01816953206665796,0.0007646408287058339,0.0,agribusiness,2823/655/3280/1693/2381,1.2417948
3280,Sergey Mikhaylov,0.937127279,0.77288496,1.2598622,1.2442498,-0.017226004477411704,0.0009633383575437536,0.0,agribusiness,2823/3279/655/1693,1.2417948
3281,Carl-Anton Kunz,0.937127279,0.20444271,1.1393931,0.4539319,-0.01152099004639615,0.006676234047180819,0.0,Plumbing and heating supplies,2332/3350/2329/2707,0.559103
3282,Yoichi Erikawa,0.937127279,-1.1600635,1.024493,-1.0269005,-0.0005469964587469167,-0.01467411524241281,0.0,Video games,1310/3277/2973/2235,0.98756033
3283,Hans Langer,0.937127279,0.6234479,0.20495154,-0.29949665,0.0,0.0,0.0,3D printing,,0.93733734
3284,Ana Maria Marcondes Penido Sant'Anna,0.937127279,-1.0949671,0.8103378,-0.31850427,0.0,0.0,0.0,toll roads,,1.6832049
3285,Quek Leng Chye,0.937127279,0.80459696,-0.23727009,-0.094349705,0.03431551413916332,0.008039042067625514,-0.0,Diversified,1514/36/20,0.8902763
3286,Wee Wei Chi,0.937127279,0.83752537,-0.24652751,-0.22455485,0.015318023141391553,0.0003175413490467455,-0.0,finance,2002/1572/1712/3287,1.5244248
3287,Wee Wei Ling,0.937127279,0.8770848,-0.06517678,-0.046244293,0.01286595046977447,0.00831925381136263,-0.0,finance,2002/1572/1712/3286,1.5244248
