ID,Name,NetWorth_Billions,x,y,z,vx,vy,vz,industries,connections,velocity_mode,velocity_scale,hue color value
1603,Leng Youbin,2.215028114,0.9017865,0.46675855,-0.17717041,0.018592923508838045,0.007168931246469567,-0.01670970379149127,Infant formula,113/426/2377/2359/941,radial,0.05,1.4468347
1604,Jorge Perez,2.215028114,-1.2168872,0.7086152,0.11485855,0.020283610078405016,-0.012261318589802565,-0.007227610215297361,real estate,1087/114/1111/1966,radial,0.05,1.6829958
1605,Mario Germano Giuliani,2.215028114,-0.12883624,0.6689812,0.49524295,0.019228857258470473,-0.013063589958767899,-0.015314194973297135,healthcare/pharmaceuticals,94/2072/953/139,radial,0.05,1.4115231
1606,Andrey Andreev,2.215028114,-0.27556488,1.7631497,1.3023545,0.0,0.0,0.0,Online dating,,radial,0.05,0.77266926
1607,Alfredo Egydio Arruda Villela Filho,2.215028114,-0.43959486,-0.31407535,0.70321184,-0.00544883202504525,0.01069174948741424,-0.005020785648109071,finance,1746/2440/2444,radial,0.05,1.5244248
1608,Richard Hayne & family,2.215028114,-1.1811572,0.89039236,0.9158871,0.006048095226542053,0.0011145939922256871,-0.014197484751655413,Urban Outfitters,3179/512,radial,0.05,0.71803737
1609,Jack Cowin,2.215028114,0.29849648,-0.8334501,-0.627973,-0.008386146763105272,0.02707955917701278,0.004180606732095527,food/beverages,636/129/1775/635/122,radial,0.05,0.431557
1610,Anna Angelicoussis & family,2.215028114,-0.026071668,1.366267,1.284001,0.009923931349174873,-0.008687227812639536,-0.03139446848351899,logistics/shipping,59/48/1186/44,radial,0.05,0.7081293
1611,Arvind Poddar,2.215028114,1.7860816,0.34422314,0.4071985,-0.00511626437425312,0.004691903590533206,-0.010076122065387902,Tires,1611/2189/2467/2696,radial,0.05,1.2534094
1612,Sam Chong,2.215028114,0.7269551,-1.02709,-0.7629912,-0.0007615024364051919,0.025240912899645907,0.013773871015270642,mining/materials,129/971/1050/95/1118,radial,0.05,0.8420775
1613,Henry Swieca,2.215028114,-0.94178385,0.63869405,-0.034394443,6.554373904291204e-05,-0.0131504924991616,0.03180067578270889,hedge funds/finance,115/34/70/120,radial,0.05,1.5244248
1614,Bernard Ecclestone & family,2.215028114,-0.84133404,0.57348406,0.36148953,-0.010871384737813386,0.013868110163666408,-0.0032769318571831056,Formula One,2830/294,radial,0.05,1.856275
1615,Bertil Hult,2.215028114,0.63247824,1.2066525,1.2420512,-0.00036623443216070734,-0.0015301674367778919,-0.017800457681468325,Education,3295/2377/2127/1083/2988/1878,radial,0.05,0.5171018
1616,Emad Al Muhaidib,2.215028114,0.16476375,0.7912361,0.28933156,0.0,0.0,0.0,Diversified,,radial,0.05,0.8902763
1617,Daniel Rocher,2.215028114,-0.47647762,0.79962957,1.323178,0.0077850628509997365,0.002304803768961622,-0.009749065695676885,cosmetics,1618/2965/2480,radial,0.05,1.1296445
1618,Bris Rocher,2.215028114,0.15737374,1.3844285,0.6893761,0.0012867447304170312,-0.010997297093282272,-0.006194138405532193,cosmetics,1617/2965/2480,radial,0.05,1.1296445
1619,Tang Yiu,2.215028114,1.004429,0.4796608,-0.11781892,-0.02600505173292082,0.00523570191663617,-0.01741694062644801,ai/software/retail/luxury/fashion,168/2009/1342/31/1229,radial,0.05,1.2647958
1620,Jimmy John Liautaud,2.215028114,-1.9760128,0.84493697,-0.0235444,0.0,0.0,0.0,ai/software,,radial,0.05,1.2647958
1621,David Hoffmann,2.215028114,-1.2962306,0.23231831,0.119194284,0.015011187592201415,0.005338210164520025,-0.01054172648344846,social media/investment/finance,252/1713,radial,0.05,0.6704873
1622,Atul Ruia,2.215028114,1.1275208,0.74319565,0.5203461,-0.002401480810587823,-0.018121045779999786,-0.015385351979149753,real estate,114/1111/1966,radial,0.05,1.6829958
1623,Douglas Hsu,2.215028114,0.3936494,0.58325326,-0.5221318,0.014408298392248192,-0.020606187438336306,0.024803385697204534,Diversified,36/995/20,radial,0.05,0.8902763
1624,Leo Huang,2.215028114,-0.05221024,0.8540261,1.4343148,0.005817633749100602,-6.48640665248839e-05,-0.012514639980635386,Testing equipment,1533/2507/1951,radial,0.05,1.1758193
1625,Richard Sands,2.215028114,-0.7832006,0.11390646,0.1972951,0.004794342773277398,0.011114630857656488,-0.011957808061060653,Liquor,3345/1459/695/3372,radial,0.05,1.2380048
1626,Walter P.J. Droege,2.215028114,0.35992667,0.6994858,0.8831186,-0.011398864436641372,0.0016065068056981522,-0.01366809639742772,Investing,2778/419/1721,radial,0.05,0.42964417
1627,Ni Zugen,2.215028114,0.95041066,0.85089767,-0.025551856,-0.011787661280536144,-0.002376441106087886,0.010931251337028356,Appliances,2529/938/2184/2549,radial,0.05,0.9520814
1628,Tarek Mansour,2.215028114,-0.9377482,1.9791458,1.059083,0.004074056656227925,-0.017147490147973128,-0.02570207456619366,Prediction markets,25/1185/1577/1629,radial,0.05,1.8849119
1629,Luana Lopes Lara,2.215028114,-1.2315121,1.9345794,0.17806134,0.013182269327175066,-0.023709031671504927,-0.015340814372273892,Prediction markets,25/1185/1577/1628,radial,0.05,1.8849119
1630,Kuldip Singh Dhingra,2.215028114,0.91565377,0.21113367,0.3347792,-0.012238941856188984,0.004734798787645539,0.0015537756242290882,ai/software,1258/1631,radial,0.05,1.2647958
1631,Gurbachan Singh Dhingra,2.215028114,0.6332731,0.6707162,0.44425663,-0.012131267431507439,-0.00521184331316287,-0.0005415494376316965,ai/software,1258/1630,radial,0.05,1.2647958
1632,William Foley II,2.215028114,-0.5283172,0.29720885,-0.066038325,0.016264247672080567,-0.0023477764631227582,-0.001640630503522368,finance,746/1763/2024,radial,0.05,1.5244248
1633,Sam Hupert,2.215028114,0.17932284,-0.37898466,-0.45872328,-0.002227211148573707,0.017741443247083023,0.008200959201450505,Technology,1761/1590/1026/573,radial,0.05,1.0906686
1634,Andreas Pohl,2.215028114,0.3415117,1.6807874,0.7247813,-0.0020500509190325374,-0.012913039380934055,-0.00783903280546712,Mutual funds,1541/781,radial,0.05,0.44479728
1635,Maren Otto,2.215028114,0.24505752,0.6334924,0.23525499,-0.02456626857384577,-0.00041042165872879667,-0.005533226242284905,ai/software/retail/real estate,572/1892/1676/571/164,radial,0.05,1.2647958
1636,V. Prem Watsa,2.215028114,-1.2054734,0.6532148,0.5920722,0.005669940005664359,0.006245803128196377,-0.0021941843456929648,investment/finance,1557,radial,0.05,1.5244248
1637,Cheng Yixiao,2.215028114,1.327265,0.99040055,-0.703776,0.003994813687361413,-0.015977164920310483,-0.0031579319085025355,Video streaming app,1134/1242/1337,radial,0.05,1.0160817
1638,Jian Yao,2.215028114,0.8944999,0.22176339,-0.62213457,-0.018498892115148984,0.012022310325038595,0.010406294860547716,healthcare/pharmaceuticals,341/329/860/576,radial,0.05,1.4115231
1639,Bent Jensen & Family,2.215028114,1.9210463,0.76199883,-0.5240564,0.0,0.0,0.0,electric systems,,radial,0.05,0.9759652
1640,Katharina Andresen,2.215028114,0.1469039,0.9887109,0.1990841,-0.01655933050229331,-0.01732768856520533,-0.015749678600209017,investment/finance,3021/406/1142/1420/49/2553,radial,0.05,1.5244248
1641,Jiang Yintai & family,2.215028114,0.35666505,0.37047789,-0.48909307,-0.017344900985951955,0.002085958991611333,0.019429178501162818,Auto parts,1600/2104/1058/198/599/320,radial,0.05,0.8197709
1642,Abdullah bin Sulaiman Al Rajhi,2.215028114,0.54666895,0.18500389,0.6775958,-0.013964657659257649,0.00308790565471915,-0.004283740449434665,finance,959/1274,radial,0.05,1.5244248
1643,Stephan Schmidheiny,2.215028114,0.07728621,0.8153167,0.5392106,0.008662665911528963,-0.008885367759702762,-0.01984464162867907,investment/finance,406/1142/1420/2553/308,radial,0.05,1.5244248
1644,Jay Hennick,2.215028114,-1.3615824,0.65845996,-0.12378207,0.0068592092333772765,0.011768275877973657,0.0015245804463542062,finance/real estate,1183/1486,radial,0.05,1.6829958
1645,William Young,2.215028114,-1.3012656,0.9917865,-0.018602446,0.010618344630967249,0.0022486826750353303,0.003806951731807826,Plastics,1365/2900,radial,0.05,1.6246688
1646,Wu Yiling,2.215028114,0.8033823,0.32270643,-0.09420554,-0.0304414870108761,-0.002042188438461807,0.004828664638307327,healthcare/pharmaceuticals,1128/94/337/455/253/139,radial,0.05,1.4115231
1647,Bruce Karsh,2.215028114,-1.6257551,1.1916034,-0.40721717,0.013665107229830439,-0.0019649534470651893,0.01929523537529447,investment/finance,1912/565/336/335,radial,0.05,1.5244248
1648,Sam Goi,2.215028114,2.1314065,0.50194716,-0.53140837,-0.014278600886908391,-0.006292809863055743,0.004773601013208504,food/beverages,2477/1944/3054/1686/1860,radial,0.05,0.431557
1649,Gao Xingjiang,2.215028114,0.8294963,0.5972687,-1.3833865,0.0,0.0,0.0,mining/materials,,radial,0.05,0.8420775
1650,Liang Xinjun,2.215028114,0.9849965,0.059872188,-0.04026653,-0.017944267628451794,-0.005554402994267724,-0.009176287909509348,investment/finance,406/1819/1142/1420/2553,radial,0.05,1.5244248
1651,Louise Lindh,2.215028114,-0.08798802,0.69403875,0.7923487,-0.0008856793386178291,0.010541269160018069,-0.018812888514633717,investment/finance,378/369/1510,radial,0.05,1.5244248
1652,Robert G. Miller,2.215028114,-1.0194056,1.6001374,0.60492563,0.02332103031084033,-0.007401381075853448,-0.010390968499323775,Electronics components,1806/1648/177/170/720,radial,0.05,1.7377203
1653,Kathy Britton,2.215028114,-0.62543654,0.38926712,-0.2985607,0.008812986168912936,0.0033054729983114537,0.016676249195249807,Homebuilding,1963/2236/639/1874/1870,radial,0.05,0.89451563
1654,Henry Sy Jr,2.215028114,0.5958679,0.115814276,-0.5515289,0.005384796612275859,-0.0112591014989277,0.003273563074000964,Diversified,2653/2846/2712/2915,radial,0.05,0.8902763
1655,Adebayo Ogunlesi,2.215028114,-1.6924691,1.186692,0.027705193,0.010073588940990353,-0.01853782923270859,0.011212500120565823,investment/finance,2880/336/2213/335/2212/890,radial,0.05,1.5244248
1656,Roy Carroll II,2.215028114,-1.1288105,0.73233116,0.5351616,0.017825708564941724,-0.012024651720993974,-0.010416349212337148,real estate,114/1111/1966,radial,0.05,1.6829958
1657,Wang Jianfeng & family,2.215028114,0.4810733,0.2115569,-0.46204877,-0.019281059057144365,0.007003796783668291,0.01618262601079311,Auto parts,1600/2104/1058/198/599/320,radial,0.05,0.8197709
1658,Kie Chie Wong,2.215028114,0.1587558,-0.33159888,-0.9880476,0.023411249191945708,-0.003768927884437241,0.004907379908708981,investment/finance,129/406/2553,radial,0.05,1.5244248
1659,Alexander Svetakov,2.215028114,0.92404526,1.1277164,0.3499476,0.00019677608739259765,-0.0207412587757787,-0.01185790577355085,real estate,114/1111/1966,radial,0.05,1.6829958
1660,Brian Hill,2.129834725,-0.5000192,0.74559677,-0.6624683,-0.00819074945469849,0.0037953487917935665,0.0135930907748196,ai/software/retail/luxury/fashion,564/1515,radial,0.05,1.2647958
1661,David Golub,2.129834725,-1.6431245,1.0648949,0.57720983,0.007114358534548993,0.006051243306831212,-0.025987143682873224,investment/finance,303/336/334/1655/1830/1327/335/2874,radial,0.05,1.5244248
1662,Alexandra Andresen,2.129834725,0.34094784,0.69969875,0.66994345,-0.01643545074945997,-0.0043768865126411136,-0.02309180410501412,investment/finance,3021/406/1142/1420/49/2553,radial,0.05,1.5244248
1663,Mustafa Rahmi Koc,2.129834725,0.055428445,0.594952,0.5871119,0.025138874672863756,-0.01901901112029243,-0.0074990527940302695,Diversified,1598/20/1468,radial,0.05,0.8902763
1664,Devi Shetty,2.129834725,1.2773572,-0.13168687,0.20383775,-0.013110655978654883,0.007670004754863466,0.004221216451541539,healthcare,2053/1214/1238,radial,0.05,2.0075605
1665,Inder Jaisinghani,2.129834725,0.95211786,-0.0017278492,0.29365975,-0.004031231765408607,0.013448674976983243,-0.0010264865055511357,cables & wires,1733/2048/1665/1724,radial,0.05,1.0892712
1666,Roger Wang,2.129834725,0.5316193,0.2763095,-0.33066085,-0.018626463870955946,0.007480522053611381,-0.0035920930921024066,ai/software/retail,636/635/872,radial,0.05,1.2647958
1667,John Elkann,2.129834725,0.15180081,0.90571034,1.4574925,0.0,0.0,0.0,investment/finance,,radial,0.05,1.5244248
1668,Tong Yongsheng & family,2.129834725,0.8188266,0.38718724,-0.62528193,0.0006215756286727269,0.009761239153580894,0.017491379282778913,electrical equipment,1196/1240/897/1415/1915,radial,0.05,0.6716765
1669,Dmitry Mazepin,2.129834725,0.44382983,0.5951756,0.546929,0.008739924911202067,-0.006859521641847206,-0.02174095333033917,Chemicals,1319/123/1881/2735/1212,radial,0.05,1.6866118
1670,Chi Yufeng,2.129834725,1.3681061,1.4260105,-0.11176032,-0.00771789367639913,-0.017655196220153227,-0.010407443283163903,software/cloud,470/2847/1015/509/2851,radial,0.05,1.5939332
1671,Sun Shoukuan,2.129834725,0.7049521,1.3786917,-0.5350552,0.0,0.0,0.0,social media/advertising/ai/mining/materials,,radial,0.05,1.3075284
1672,Zhang Xinghai & family,2.129834725,1.0361325,0.37810642,-0.6123624,-0.00996568367673243,0.019513506125426603,0.009036869325357317,Machinery,2246/98/2595,radial,0.05,0.9036575
1673,Or Wai Sheun,2.129834725,1.3696421,0.466404,-0.19164887,-0.007867047114922015,-0.020747486478886686,-0.00886001355906457,real estate,114/1111/1966,radial,0.05,1.6829958
1674,D. Leopoldo Del Pino,2.129834725,-0.119923,0.5084225,0.45018256,0.020026376625124773,0.004785940500258845,-0.00160917120588803,construction/materials,1888/755/301,radial,0.05,0.8420775
1675,Tom Ford,2.129834725,0.8396801,0.43754876,-0.610636,0.0,0.0,0.0,luxury/fashion/retail,,radial,0.05,0.9080228
1676,Katharina Otto-Bernstein,2.129834725,-0.97058177,0.882065,0.5875391,0.0214714413741117,-0.0024977835915486455,-0.00369856744400984,real estate,572/1892/1111/1635/571,radial,0.05,1.6829958
1677,Marianna Latsis & family,2.129834725,0.09105557,0.4926879,0.7330825,0.002291652552829874,0.013751286975065396,-0.0011262846162465984,finance/logistics/shipping,2489/2560/1197,radial,0.05,1.5629902
1678,Alexander Frolov,2.129834725,0.24533851,1.2343823,0.5944531,0.0262076222635808,-0.011105549116156624,0.010117114195099988,mining/materials,716/691/1505/150/362/79,radial,0.05,0.8420775
1679,Eugene Wu,2.129834725,0.8185277,0.86671096,-0.9597881,-0.014154791946117861,-0.002869067936348863,0.014916115083218655,finance,498/414/1499,radial,0.05,1.5244248
1680,Nandan Nilekani,2.129834725,1.9714069,0.117912084,-0.046453357,-0.0037328957627315064,0.016149631971724546,-0.00034321754849164017,software/cloud,1163/2065/2548/1492,radial,0.05,1.5939332
1681,Jason Murray,2.129834725,0.17965165,1.0479223,0.39179868,-0.007437954663750881,-0.0021687092184403105,0.0030577933082827106,Nursing facilities,1687,radial,0.05,0.5896559
1682,Hussain Binghatti Aljbori,2.129834725,1.1274909,0.17570567,0.95639366,-0.0024162352226351127,-0.010881031614743648,-0.02113323032843402,real estate,114/1111/1966,radial,0.05,1.6829958
1683,Masaaki Arai,2.129834725,0.7409547,0.9623781,-0.7343934,0.0029155901355931765,-0.023697725328174102,0.0008749938276606903,real estate,114/1111/1966,radial,0.05,1.6829958
1684,Liu Fangyi,2.129834725,0.9661883,0.50958973,-0.23736773,-0.0220245053380439,0.004038476471007164,0.0018174146149554514,healthcare/pharmaceuticals,637/902/1252/582/1462,radial,0.05,1.4115231
1685,Mi Enhua,2.129834725,0.6001444,0.34269357,0.21795236,-0.0003615089104888682,-0.0024660045735945676,-0.01664575674351252,ai/software/retail,741/872,radial,0.05,1.2647958
1686,Oei Hong Leong,2.129834725,0.97924244,0.083866574,-0.0614101,-0.003663992032128007,-0.01169712246364982,-0.014828645288779207,investment/finance,406/1860/1648/2553,radial,0.05,1.5244248
1687,Mark Hancock,2.129834725,-0.254066,0.9214618,0.57010293,-0.0038305242797579083,0.0038303144526786923,-0.010840546227169876,Nursing facilities,1703/1681,radial,0.05,0.5896559
1688,Bret Taylor,2.129834725,-0.578443,1.1205652,-0.52688885,-0.00272914962075652,-0.006269011132872927,-0.004756869867232005,ai/software,1689,radial,0.05,1.2647958
1689,Clay Bavor,2.129834725,-0.8050988,0.599924,-0.92194676,0.00272914962075652,0.006269011132872927,0.004756869867232005,ai/software,1688,radial,0.05,1.2647958
1690,Henry Davis,2.129834725,-0.85085434,1.3344814,0.4318104,0.0031934916982570296,-0.018528407241303665,-0.0016429004084000168,Beef processing,374/851,radial,0.05,0.3732608
1691,Huang Zelan & family,2.129834725,1.3839881,0.46805084,-0.37366396,-0.013355321046702884,0.03279500677843033,0.0016952875553124884,social media/advertising/ai/mining/materials,821/877/86/39/627/79/983/174/3316/957,radial,0.05,1.3075284
1692,Yvonne Bauer,2.129834725,-0.08192025,1.1337194,0.7435186,0.0,0.0,0.0,media/entertainment,,radial,0.05,1.8096282
1693,Xue Hua,2.129834725,0.7900174,0.6977328,-0.5832089,-0.002535315952402179,-0.002525838834026106,0.01644644022332995,Agribusiness,655/2823/3157/2381,radial,0.05,0.9669446
1694,Fernando Roig,2.129834725,-0.49184406,0.9555719,1.4107149,0.006333223604865937,-0.0008801677903734941,-0.02326160138934583,retail,293/2003/830/377/1380,radial,0.05,0.59320146
1695,Igor Rotenberg,2.129834725,0.2294815,0.6283011,0.82801664,-0.013915885823752451,0.003330902884422733,-0.012588679402093832,investment/finance/real estate,222/2896,radial,0.05,1.5244248
1696,Ajay Bhardwaj,2.129834725,0.80553365,0.01817955,0.33004445,0.0,0.0,0.0,Biopharma,,radial,0.05,1.6518545
1697,Alain Taravella,2.129834725,0.2903174,1.1149132,0.8490451,0.0,0.0,0.0,real estate,,radial,0.05,1.6829958
1698,Charles Edelstenne & family,2.129834725,0.049271125,0.9550408,0.6529219,0.010450671942410669,-0.01891318013985203,-0.00973816474452411,Aviation,1946/433/439/1947/438,radial,0.05,0.36850178
1699,Michael Polsky,2.129834725,-1.6326203,1.1973687,-0.17199543,0.00718413562423598,0.005124709886906173,0.014476638010709997,Electric power,304,radial,0.05,1.4174988
1700,Dwight Schar,2.129834725,-0.7175806,0.20495848,0.22394866,0.00211032381330974,0.004168375983574369,-0.005851276322500266,sports/entertainment,2020,radial,0.05,1.8096282
1701,Wesley Edens,2.129834725,-0.6576073,0.60668516,0.4410901,0.017189960774766647,-0.012344308072195595,-0.006091376950998534,investment/finance,406/1755/1943/357,radial,0.05,1.5244248
1702,Zong Yanmin,2.129834725,1.3165395,1.6516645,-0.44971746,0.0,0.0,0.0,semiconductors/hardware,,radial,0.05,1.2610606
1703,Chen Tei-fu,2.129834725,-1.0592856,1.1664829,-0.3029591,0.004054497117476631,-0.008646703242233413,-0.0010011855729659658,Herbal products,1354,radial,0.05,1.051561
1704,Vivek Ramaswamy,2.129834725,-0.75030625,0.6646376,0.29043898,0.014925964638057952,-0.009944827055999205,-0.00720210303763076,investment/finance,406/2037/1420/2553,radial,0.05,1.5244248
1705,Kenneth Feld & family,2.129834725,-0.7758175,0.12138322,-0.12677413,-0.0002458533808124882,0.00496760188620132,0.004241141393560993,ai/software/media/entertainment,2424,radial,0.05,1.2647958
1706,Zeng Chaoyi,2.129834725,1.531906,0.70872295,-1.269936,0.006886127858188146,-0.002819156352897094,0.023613581842591696,mining/materials,1895/74,radial,0.05,0.8420775
1707,Julio Bozano,2.129834725,-0.70244014,-0.12460931,0.55053765,-4.3884313211274505e-05,0.00979651626950824,-0.0016149941081669908,finance,1274,radial,0.05,1.5244248
1708,Sulaiman Al Muhaidib,2.129834725,0.14132732,0.50133413,0.63540447,0.0,0.0,0.0,Diversified,,radial,0.05,0.8902763
1709,Essam Al Muhaidib,2.129834725,-0.096703224,0.6555038,0.49422202,0.0,0.0,0.0,Diversified,,radial,0.05,0.8902763
1710,Chris Lin,2.129834725,1.2665843,1.4623156,-1.0527112,0.0070379049738357935,-0.011837218980335521,0.01404717588002999,semiconductors/hardware,908/2427/796/1809/2029,radial,0.05,1.2610606
1711,Zhou Hongyi,2.129834725,1.4172721,0.7738142,-1.0139794,-0.02219773634447499,0.0005055624188581903,0.005535076375074206,software/cloud,372/420/2390/3222/812,radial,0.05,1.5939332
1712,Wee Ee Lim,2.129834725,0.8566821,-0.102310315,-0.13284197,-0.002450002839179485,0.010699749902300543,-0.008956690353944332,finance,2002/3286/1572/3287,radial,0.05,1.5244248
1713,Jim Crane,2.129834725,-1.6012037,1.2678872,-0.8477994,0.011643587765939182,-0.012356697165983494,0.008856131392591424,logistics/shipping,1621/252,radial,0.05,0.7081293
1714,Charles Bronfman,2.129834725,-0.62431383,0.37894315,0.3382803,0.00886264698189128,0.002142646804502455,-0.01919691372015055,Liquor,1924/1625/1459/695/1174/1413,radial,0.05,1.2380048
1715,Lin Xiucheng & family,2.129834725,1.6537608,1.399432,-0.09065223,-0.0004557961229466544,-0.020866795743599065,-0.02097056117744281,Electronics,184/194/1156/1512/187/225,radial,0.05,0.9184684
1716,Sergei Gordeev,2.129834725,0.45561823,1.1226459,0.7203206,0.005003700592073964,-0.01841576989499162,-0.01437605179896052,real estate,114/1111/1966,radial,0.05,1.6829958
1717,Nicola Bulgari,2.129834725,-0.0935653,0.5012775,0.62152445,0.028596066547015922,-0.005022657164043785,-0.020265588857652964,social media/luxury/fashion/retail,1406/10/2026,radial,0.05,0.3671407
1718,Kenneth Hao,2.129834725,-1.11544,1.0827361,-1.427532,0.012618578265246217,-0.013872814613489319,0.03455136064759572,investment/finance,1830/1720/1719/50/7/336/335/2874,radial,0.05,1.5244248
1719,Greg Mondre,2.129834725,-1.6685321,0.9328209,0.8992232,0.00541627554340258,0.00665995647536517,-0.024732808906439935,investment/finance,1655/1830/1720/1718/336/335/2874/334,radial,0.05,1.5244248
1720,Egon Durban,2.129834725,-1.4807649,0.82343864,-1.2225486,-0.0016531848465845557,0.0061365093864198875,0.02303168899972819,investment/finance,336/1655/1830/1719/1718/335,radial,0.05,1.5244248
1721,Pierre van der Mersch & family,2.129834725,0.98118985,0.28139013,-0.5841873,-0.013936090234633979,0.005896067565797278,0.009605807839919746,Investing,2778/419/1626,radial,0.05,0.42964417
1722,Rolf Gerling,2.129834725,-0.03253199,0.7271513,1.2763453,0.0039646400296821805,0.0049930978265865355,-0.01895687591992041,Insurance,579/390/3032,radial,0.05,2.050591
1723,Mike Repole,2.129834725,-0.3421631,1.0378386,0.51889086,0.0,0.0,0.0,logistics/shipping/sports/entertainment,,radial,0.05,0.7081293
1724,Ramesh Jaisinghani,2.129834725,0.780851,0.5049186,0.25813156,0.005485109986376569,-0.01294430081881538,0.000728016125110351,Cables and wires,1733/2048/1665,radial,0.05,0.9313558
1725,Nerio Alessandri,2.129834725,1.0448891,0.74179614,-0.94342595,0.0,0.0,0.0,Gym equipment,,radial,0.05,1.9215466
1726,David Fattal & family,2.044641336,0.12863629,0.72613716,0.49925804,0.009778945616899619,-0.006881611768687658,-0.008803626547633336,hotels,3298/1411/3033/2982/3027,radial,0.05,0.9057715
1727,Luca Garavoglia,2.044641336,-0.08046317,1.1047455,0.71880996,0.006741338364111248,-0.006213652856113985,0.005762378238914062,Spirits,1955/2278,radial,0.05,1.1527723
1728,Alec Gores,2.044641336,-1.0834461,1.1703405,-1.4403982,0.015604767917831488,0.0019756761303841596,0.022290550478885143,investment/finance,993/135/737/467/334,radial,0.05,1.5244248
1729,Riaz Valani,2.044641336,-1.1478187,1.2348725,-1.17479,0.011321067953758082,0.00031963676958537843,0.0010298591800261445,E-cigarettes,1404/2859,radial,0.05,1.1573477
1730,Haluk Bayraktar,2.044641336,0.30112222,1.1195484,1.0791143,-0.008064002188464104,0.00154884520531533,0.0029232975492280524,Military drones,1561,radial,0.05,1.502516
1731,Mehmet Sinan & Family Tara,2.044641336,0.29677826,0.52394295,0.34125093,0.007039318069373718,-0.011757175670583372,-0.007647572435341377,construction/materials,3201/3137/994/3309/3138,radial,0.05,0.8420775
1732,T. Denny Sanford,2.044641336,-0.63113254,0.5484178,-0.34084612,-0.019020766967393042,0.0021727641480931157,-0.009457466748901851,finance,1530/189/3001/3015,radial,0.05,1.5244248
1733,Ajay Jaisinghani,2.044641336,0.8354026,0.47306645,0.28013477,0.0013221990880370607,-0.014026825815269152,-0.0014864087929975277,Wires and cables,2048/1665/1724,radial,0.05,0.3673544
1734,Florian Rehm,2.044641336,0.41583312,1.0916636,1.4973495,-0.0068290112981989745,-0.0073412248307505625,-0.017842999588378972,liquor,1625/1459/1174/695/1413,radial,0.05,1.7885139
1735,Chu Lam Yiu,2.044641336,0.90251493,0.62126255,-0.8419814,-0.004930159062571184,0.001925529482891139,0.012643230671510129,Flavorings,896/2415,radial,0.05,1.1084377
1736,Manuel Puig Rocha,2.044641336,-0.012732506,1.0981976,1.4726061,0.0049504126964655774,0.0008815380235073911,-0.002750859181658735,ai/software/retail,2770,radial,0.05,1.2647958
1737,Alexander Skorobogatko,2.044641336,0.27465326,0.9461013,1.1871886,0.002814170254766502,0.0011017920097231338,-0.02459409727845647,ai/software/real estate,1828/506/132/2648/3219/3359,radial,0.05,1.2647958
1738,Zhu Gongshan & family,2.044641336,0.6912433,0.5503794,0.36240867,0.0,0.0,0.0,Solar panel materials,,radial,0.05,1.2423176
1739,Liu Zhenfeng,2.044641336,1.284281,1.3084458,-1.2993479,0.002848978822948531,-0.017174781822665065,0.02903029549607093,energy/oil and gas,86/3107/39/685/973/627/1427/174/983/3223,radial,0.05,1.2296851
1740,Thomas Steyer,2.044641336,-0.8426882,0.4343995,-0.62977976,-0.0036851951852056235,0.0027615749533616315,0.03410301701335388,hedge funds/finance,115/34/70/120,radial,0.05,1.5244248
1741,Reinfried Pohl Jr,2.044641336,0.38436562,1.6665626,0.7358307,-0.0028666582270848798,-0.014217508473738824,-0.008896889274519804,Mutual funds,1634/1541/781,radial,0.05,0.44479728
1742,Bennett Dorrance,2.044641336,-0.81305873,0.85636854,-0.25461003,0.007285598577674778,-0.0015941534059596887,0.007851041714784878,Campbell Soup,3210/2322/3204,radial,0.05,1.8543812
1743,Alexandre Grendene Bartelle,2.044641336,-1.4200871,-0.6694436,0.4722172,0.014293081015258615,0.015595856306092474,-0.0052893743870735185,Shoes,1256/1153/3115/1255/1254/551,radial,0.05,0.6472653
1744,John de Mol,2.044641336,0.6484702,1.1279962,1.494854,0.0,0.0,0.0,media/entertainment,,radial,0.05,1.8096282
1745,Jeremy Allaire,2.044641336,-1.0080334,1.0940301,0.10214992,0.034473647801655974,-0.007312953292958868,0.012268027214799405,cryptocurrency/fintech,345/249/22/54/1231/55/1770,radial,0.05,0.86932945
1746,Ana Lucia de Mattos Barretto Villela,2.044641336,-0.45424455,-0.5622598,0.53016585,-0.003165050403840169,0.01279971132166711,0.0008798193179572716,finance,1607/2440/2444,radial,0.05,1.5244248
1747,David Teoh,2.044641336,0.2575276,-0.5038794,-1.1062499,-0.019794213805764124,0.02512916155155431,0.01512100491130786,telecom,15/758/1956/227,radial,0.05,0.37299705
1748,Alexey Repik,2.044641336,0.48125106,0.5879859,0.3454707,0.006750102377080797,-0.017089269484784203,-0.024830699821312256,healthcare/pharmaceuticals,1128/94/337/455/253/139,radial,0.05,1.4115231
1749,Ioannis Papalekas,2.044641336,0.7455287,0.9547623,0.7623545,0.0021495796216181294,-0.017796654455069217,-0.01579578625532727,real estate,114/1111/1966,radial,0.05,1.6829958
1750,Chung Yong-ji,2.044641336,-1.80779,1.2822697,0.17303264,0.019839948561741243,0.0020900197671587057,-0.005619910261997243,healthcare/pharmaceuticals,1859/3186/487/1523/1580/1883,radial,0.05,1.4115231
1751,Wang Wenjing,2.044641336,1.5039771,0.607918,-0.1441707,-0.022080662547047852,0.00214618350889558,-0.005266921655837373,software/cloud,435/505/1107/2062/1093,radial,0.05,1.5939332
