ID,Name,NetWorth,x,y,z,industries,connections,hue color value
3091,Jeff Sprecher,1022320668,-0.79928935,0.33233377,0.34993318,social media,352,0.8246172
3092,Thomas Sandell,1022320668,-0.5330384,1.0078226,0.20518255,hedge funds/finance,115/34/70/120,1.5244248
3093,Wang Chou-hsiong,1022320668,0.5842454,0.052306563,0.11687537,Footwear,184/2412/1882/741/316,1.3780596
3094,Ong Leong Huat,1022320668,2.008944,0.12027807,-0.12993437,finance/real estate/construction/materials,,1.6829958
3095,Daniel Feffer,1022320668,-1.1817402,-1.2114928,1.6521978,Pulp and paper,3003/3153/2675/3118,1.3057483
3096,Michael Rees,1022320668,-1.1300449,1.7226167,0.2951757,investment/finance,1923/2563/335,1.5244248
3097,Sam Tarascio,1022320668,0.8020727,-0.9961456,-0.66644496,real estate,114/1111/1966,1.6829958
3098,Jeffrey Lorberbaum,1022320668,-1.5726962,1.3889989,0.017146721,Flooring,367/374,0.4868914
3099,Chu Te Hsiang,1022320668,1.2576128,0.9774295,-0.74103016,Electronic connectors,,1.6138747
3100,Hajime Satomi,1022320668,1.3379112,0.68598557,-1.1047504,Video games/Pachinko,3151,2.0251966
3101,Martin Klenk,1022320668,-0.18803833,0.5620569,0.9471178,software/cloud,3252/3072/3143/2294,1.5939332
3102,Michaela Herz,1022320668,-0.04287108,0.9922158,0.4480334,Coffee,3103/711/1377/712,1.2995011
3103,Christian Herz,1022320668,0.400564,0.75608754,0.6944679,Coffee,711/3102/1377/712,1.2995011
3104,Ivan Müller Botelho,1022320668,0.18382859,0.54738176,0.88658774,Power Generation,356,0.66113436
3105,Bhaskara Rao Bollineni,1022320668,1.0050656,0.5952172,0.58317965,healthcare,2053/1238,2.0075605
3106,Richard Teets Jr,1022320668,-0.7508008,0.9562484,0.4863937,mining/materials,1183/1038/80/56/371,0.8420775
3107,Jet Jie Li,1022320668,0.6677264,0.22197069,-0.41284874,package delivery,1585/174/3307/724/685,1.825797
3108,Elizabeth Sy,1022320668,0.5138781,0.36312175,-0.5629848,Diversified,2653/2712,0.8902763
3109,John Christodoulou,1022320668,-0.15851742,0.953696,1.062156,real estate,114/1111/1966,1.6829958
3110,Hartati Murdaya,1022320668,0.68212175,-0.353508,-0.3853156,Diversified,36/20,0.8902763
3111,Eric Ya Shen,1022320668,1.8668278,0.65048635,-0.80865896,ai/software/retail/luxury/fashion,260/447,1.2647958
3112,Lee Ho-jin,1022320668,-0.7584229,0.2469117,0.11983027,Diversified,36/20,0.8902763
3113,Xu Guozhong & family,1022320668,1.3902723,0.98493004,-0.7841834,Motors,1528,0.51385605
3114,Xiu Laigui,1022320668,0.12945925,0.6452307,0.47519946,healthcare/pharmaceuticals,1128/94/337/455/253/139,1.4115231
3115,Pedro Grendene Bartelle,1022320668,-1.892463,-0.6532713,0.83979,shoes,1743/1256/1153/1255/1254/551,1.1618706
3116,Wu Jianbin,1022320668,0.4466717,0.2421057,-0.3771814,auto parts,1600/2104/198/1058/599/320,0.37170488
3117,Sun Huaiqing & family,1022320668,0.80426973,0.7052719,-0.84957796,Cosmetics,2965/2480,1.8370435
3118,Ruben Feffer,1022320668,1.7903961,1.1929173,-0.5912241,Pulp and paper,3095/3003/3153,1.3057483
3119,Xie Yi,1022320668,0.4250714,0.20693757,-0.4092114,Thermal products,,1.2646523
3120,Bruce Springsteen,1022320668,-0.6234739,0.28307968,-0.01892285,media/entertainment,3340/1513/2088,1.8096282
3121,Phillippe Van de Vyvere,1022320668,-0.14104202,0.9027015,1.624396,logistics/shipping,,0.7081293
3122,Zhang Keqiang,1022320668,1.4668592,0.20458132,-0.23656848,real estate,114/1111,1.6829958
3123,Qiao Zhiyong,1022320668,-1.5645148,1.0714945,0.0219955,energy/oil and gas,,1.2296851
3124,Clelia Haji-Ioannou,1022320668,1.5112181,0.52700144,-0.671436,EasyJet,2920/2783,1.6677347
3125,Gerald Engström,1022320668,0.031196978,0.6118505,0.30811387,Ventilation,,1.4807312
3126,Arnold Schwarzenegger,1022320668,-0.94467366,0.9512112,-0.19587371,investment/finance/media/entertainment,1541/810,1.5244248
3127,Vadim Novinsky,1022320668,0.22083254,1.2628936,0.9924847,mining/materials,1038/80/484/56/371,0.8420775
3128,Yvonne Lo,1022320668,0.62428576,0.49190837,-0.3884515,social media,1548/3134,0.8246172
3129,Laurence Escalante,1022320668,1.0105535,-0.98107624,-0.028481722,gaming,,1.1819259
3130,Konstantin Nikolaev,1022320668,0.51557744,0.751027,0.15322128,ai/software/logistics/shipping,61/259/2744/3131/410,1.2647958
3131,Nikita Mishin,1022320668,-0.71876454,0.5318106,-0.14425236,ai/software/logistics/shipping,259/2744/3130/61,1.2647958
3132,Ke Guihua,1022320668,0.42549583,0.28377602,-0.4770834,Auto parts,1600/2104/1058/198/599/320,0.8197709
3133,Lia Maria Aguiar,1022320668,-1.5182971,0.026364714,0.91633826,finance,1274/243,1.5244248
3134,Kenneth Lo,1022320668,0.8302467,0.082717836,-0.339584,social media,1253/2687/3134/3128,0.8246172
3135,Vitaly Orlov,1022320668,0.30369723,2.0342531,0.77100897,Fisheries,,0.988289
3136,Denise Prenosil,1022320668,-1.0147755,1.4086618,0.3121525,Dick's Sporting Goods,749,2.00895
3137,Leyla Tara Suyabatmaz,1022320668,0.33701032,0.29740983,0.5441311,construction/materials,3201/1731/3309/3138,0.8420775
3138,Yasemin Zeynep Keyman,1022320668,-0.12945902,0.50791556,0.47311842,construction/materials,3201/3137/1731/3309,0.8420775
3139,Anne Dinning,1022320668,-0.81262517,0.7797421,-0.024237603,hedge funds/finance,115/34/70/120,1.5244248
3140,Liu Xiucai & family,1022320668,0.94075406,0.23648115,-0.17742768,Chemicals,1319/123/1881/2735/1212,1.6866118
3141,Jiang Long,1022320668,1.6622988,1.4578302,-0.29588687,Manufacturing,312/1890/920/533/729/302,0.6835843
3142,Sanjeev Shah,1022320668,1.0609149,0.289199,0.46662143,food/beverages,,0.431557
3143,Brian Lawson,1022320668,-0.9606775,1.1850679,0.6023946,investment/finance,561/3197/1178/2294,1.5244248
3144,Ngo Chi Dung,1022320668,0.71167064,0.27983093,-0.47739047,finance,1274,1.5244248
3145,Xu Zhihan,1022320668,1.539153,0.60885453,-1.1531234,Electronics,184/194/1512/225/187,0.9184684
3146,Zhu Weisong,1022320668,1.7511538,0.7892926,-0.984856,Online games/toys,,1.401098
3147,Veronica Squinzi,1022320668,0.69251895,0.9494193,1.3063685,Chemical products,1171/1955/3148/1073/3023,2.0454972
3148,Marco Squinzi,1022320668,0.47674435,1.1124079,1.1734567,Chemical products,3023/3147,2.0454972
3149,Maxim Shubarev,1022320668,0.3915966,1.458367,0.10240388,real estate,114/1111/1966,1.6829958
3150,Alfredo Harp Helu & family,1022320668,-0.8020688,0.372005,0.06317991,finance/investment,1243/1922,0.6704873
3151,Shin Dong-joo,1022320668,0.4634641,0.32827213,-0.3898687,ai/software/retail,872,1.2647958
3152,Jacques Merceron-Vicat & family,1022320668,0.106922135,1.390741,1.6051021,construction/materials,10/91,0.8420775
3153,Jorge Feffer & family,1022320668,-0.85090643,-0.751721,0.8934739,pulp and paper,3095/3003/3118,1.5309557
3154,Krishna Kumar Bangur,1022320668,1.9772329,0.15684187,0.23613279,Graphite electrodes,,1.5558807
3155,Fritz Draexlmaier,1022320668,-0.013758026,0.5528688,0.39873338,Auto parts,1600/2104/1058/198/599/320,0.8197709
3156,Lin Zhijun,1022320668,0.88684225,0.4281507,-0.43273178,healthcare/pharmaceuticals,341/329/3049/860/576,1.4115231
3157,Tan Lili,1022320668,0.6355285,0.39050537,-0.03629063,Feed,2381/1693,1.5242748
3158,Myron Wentz,1022320668,2.2963173,0.42986804,0.66648126,Health products,,1.9345136
3159,Paritosh Garg,1022320668,1.9542251,1.0216354,0.0029901862,Manufacturing,312/1890/920/533/302,0.6835843
3160,Pan Shiyi,1022320668,0.91150963,0.9642586,-0.4711596,real estate,114/1111/186/3069,1.6829958
3161,Zhu Jiangming,1022320668,1.171044,0.28049693,-0.34147426,manufacturing,312/1025/920/3159/302,1.0055193
3162,Hyuntae Kim,1022320668,-1.2559217,1.5615922,0.9889724,healthcare/pharmaceuticals,1750/1859/68/3315/3186/487/1523/1883,1.4115231
3163,Cai Wensheng,1022320668,1.9013366,0.25331184,-0.2518075,photo sharing app,1534,1.4004562
3164,Wen Pengcheng & family,1022320668,1.0471547,0.65665007,-0.010302752,Agribusiness,2823/530/655/2381/1693,0.9669446
3165,Jens von Bahr,1022320668,-0.053943887,0.8637227,0.55262125,gambling/entertainment,3048/800/1154/801,1.8096282
3166,Charles Beauduin,1022320668,0.28572455,0.5869233,0.52364784,Diversified,36/20,0.8902763
3167,Scott Smith,1022320668,0.38191903,0.97947127,1.0142335,software/cloud,,1.5939332
3168,Antonio Luiz Seabra,937127279,-0.8139785,0.97998077,0.07543352,Cosmetics,2965/2480,1.8370435
3169,Ma Xiuhui,937127279,0.55079985,0.2861127,-0.25624543,LED lighting,,1.1576743
3170,Hua Xuande & family,937127279,0.40629652,0.501507,-0.5696291,healthcare/pharmaceuticals,1128/94/337/455/253/139,1.4115231
3171,Vijay Shekhar Sharma,937127279,0.5295977,0.15267676,0.2675353,finance,2445/1297/279/3050/408,1.5244248
3172,Junro Ito,937127279,0.31812108,0.27985635,-0.5587671,ai/software/retail,3194/3195,1.2647958
3173,Henrietta Goh,937127279,0.95104915,0.014922085,-0.10941564,ai/software,1258/3175/3177,1.2647958
3174,Martin Lavoo,937127279,0.9195581,-0.069879055,-0.24569233,ai/software,1258/3175/3173,1.2647958
3175,Charlotte Goh,937127279,0.9209391,-0.2845534,-0.26049364,ai/software,1258/3173/3177,1.2647958
3176,Johan Lavoo,937127279,0.97769916,0.18144518,0.014926568,ai/software,1258/3175/3173,1.2647958
3177,Victoria Goh,937127279,0.88355136,0.28310367,-0.35870367,ai/software,1258/3175/3173,1.2647958
3178,K. Rai Sahi,937127279,-1.1380901,1.3522006,0.18239856,real estate,2160/114/1111/1966,1.6829958
3179,Amit Burman,937127279,1.7377566,1.2598665,-0.1705398,Consumer goods,2398/3077/1875,1.9271252
3180,Yu De-Chao,937127279,0.7860675,0.45721236,-0.07497755,healthcare/pharmaceuticals,1128/94/497/815/337/455/253/632/139,1.4115231
3181,James Litinsky,937127279,-1.7108047,0.6906935,-0.21097761,Minerals,,1.6564472
3182,Mehmet Kazanci,937127279,0.48516285,0.68496656,0.25983232,Diversified,36/20/829/3278,0.8902763
3183,Steven Schuurman,937127279,0.27267262,0.90454286,0.6926084,software/cloud,470/1015/509/2851,1.5939332
3184,Christian Louboutin,937127279,-0.28914,1.212103,0.9805554,Shoes,1256/1153/1255/1254/551,0.6472653
3185,Oliver Samwer,937127279,0.28318512,0.65637326,0.6950255,investment/finance,168/1495/3400/410,1.5244248
3186,Maky Zanganeh,937127279,-1.7579422,1.4802742,-0.23746812,healthcare/pharmaceuticals,3338/3276/3071/6/236,1.4115231
3187,Sachin Bansal,937127279,1.2734338,0.031616062,-0.122840926,Flipkart,2777/1163/199,1.5619116
3188,Eduard Chukhlebov,937127279,0.7913243,1.202574,0.85183525,social media/advertising/ai,887/821/3212/348,1.3075284
3189,Zhu Zhaojiang,937127279,0.5094159,0.38227883,-0.44101727,Smartphones,1601/1834/103/1602/328,1.8994682
3190,Kochouseph Chittilappilly,937127279,0.9617959,0.47770452,0.5080253,Electrical appliances,,1.8452802
3191,Laurent Junique,937127279,1.5975999,-0.22611827,-0.5046365,Call centers,,1.8023984
3192,Craig Abod,937127279,-0.6387828,0.6753257,0.40073258,Information Technology,2500/1325/2255/2211,2.032865
3193,Sachin Agarwal,937127279,0.88487744,0.47269994,-0.20290948,social media/advertising/ai,,1.3075284
3194,Hisako Yamamoto,937127279,0.4334793,0.3629752,-0.38261667,ai/software/retail,3172/3195,1.2647958
3195,Yasuhisa Ito,937127279,0.43324798,0.3827708,-0.36416677,ai/software/retail,3194/3172,1.2647958
3196,Rafal Brzoska,937127279,-0.093170494,0.6565182,0.37738082,parcel lockers,,0.39376807
3197,Cyrus Madon,937127279,-1.027434,1.2371718,-0.023798987,investment/finance,3143/561/1830/1912/1178/336/335/2294,1.5244248
3198,Peter-Alexander Wacker,937127279,0.30570108,0.5072286,0.717993,Chemicals,1319/123/1881/2735/1212,1.6866118
3199,Shigefumi Wada,937127279,0.9492566,0.92268515,-1.3820679,software/cloud,1324/470/1015/509/2851,1.5939332
3200,Yasuhide Uno,937127279,0.5105258,0.3316639,-0.65803254,Payment services,,1.6078176
3201,Ceyda Lale Tara,937127279,0.06486234,0.4633506,0.5298151,construction/materials,3137/1731/3309/3138,0.8420775
3202,Fahed Hariri,937127279,-0.4216803,0.50852174,0.23322348,investment/finance/construction/materials,1872/2797/357,1.5244248
3203,Michael Dunlap & family,937127279,-1.0519978,1.393849,0.37064606,loan servicing,2161/11,1.3766882
3204,Mary Alice Malone Jr,937127279,-1.8423746,1.2004987,0.69308996,Campbell's Soup,1742/3210/2322,0.6692257
3205,Xu Jiangnan,937127279,1.3905935,0.99013615,-0.6935726,Vitamins,,1.3403506
3206,Catharina Mühleis,937127279,-0.43473378,0.30178443,-0.35835335,ai/software,3045/1356,1.2647958
3207,Theresia Gouw,937127279,-1.1678438,1.4566182,-0.72129613,investment/finance,67/5,1.5244248
3208,Hideyuki Busujima,937127279,1.1295986,1.4613705,-0.6591731,Pachinko machines,3208,0.43884212
3209,Mustafa Hamied,937127279,0.6959754,0.45154113,0.10646588,healthcare/pharmaceuticals,94/1817/139,1.4115231
3210,Catherine Malone,937127279,2.2875316,0.313705,0.21065849,Campbell's Soup,1742/2322/3204,0.6692257
3211,Nguyen Dang Quang,937127279,1.8130141,0.5419593,0.8739947,finance,1802,1.5244248
3212,Igor Kudryashkin,937127279,1.7607647,0.23649076,-0.079717636,social media/advertising/ai,887/821/3188/314/348/176,1.3075284
3213,Regina Helena S. Velloso,937127279,-0.47258657,-0.3163579,0.5670509,Diversified,36/20,0.8902763
3214,Carlos Eduardo M. Scripilliti,937127279,-0.681769,-0.4679985,0.24932992,Diversified,36/20,0.8902763
3215,Clóvis Ermírio de Moraes,937127279,-0.5064981,-0.27772,0.55567354,Diversified,36/20,0.8902763
3216,Sergey Kasyanenko & family,937127279,0.6132452,1.5193274,1.1178638,Tea and coffee,2610/2899/604/2808,2.0392826
3217,Karen Virginia Beckmann Legoretta,937127279,-0.7644697,0.1354293,-0.14612265,Tequila,2531,1.023068
3218,Nutchamai Thanombooncharoen,937127279,1.8480138,-0.10986099,0.15692893,energy/oil and gas,1079/1349/789/1426,1.2296851
3219,Tatiana Volodina,937127279,0.07322624,1.2926799,0.46111882,ai/software/retail,741/872,1.2647958
3220,Ryan Israel,937127279,-0.9823875,0.5114798,0.21979225,hedge funds/finance,3139/115/452/34/70/120/389,1.5244248
3221,Caryn Seidman-Becker,937127279,-1.6304989,0.75153536,0.018330455,ai/software,331/380/2842/929,1.2647958
3222,Qi Xiangdong,937127279,1.3877448,1.1503512,-0.59080553,software/cloud,470/509/2851/1711,1.5939332
3223,Wang Jinhua,937127279,0.8594121,0.7509239,-1.048583,social media/advertising/ai/mining/materials,726/1739/578/3107/685,1.3075284
3224,Markus Hannebauer,937127279,0.79953825,1.6729705,0.76495034,software/cloud,3225/470/1015/509,1.5939332
3225,Arno Schodl,937127279,0.89166296,1.4800965,1.0015624,software/cloud,3224/470/1015/509,1.5939332
3226,Tseng Sing-ai,937127279,1.166322,0.992477,-1.5409971,energy/oil and gas,2445/739/408/2582,1.2296851
3227,Timothy Springer,937127279,-1.7853781,1.0744078,0.8322937,healthcare/pharmaceuticals,1859/3186/2201/487/2041,1.4115231
3228,Wu Jinzi,937127279,1.3682562,0.71222395,-0.94295645,healthcare/pharmaceuticals,2543/2000/139,1.4115231
3229,Susan Carol Holland,937127279,-0.13422647,1.0975147,1.7097452,ai/software,1934/2025/2494,1.2647958
3230,Caspar Callerström,937127279,-0.14250201,0.5407747,0.2799287,finance,2075/3378/414/3086/2573,1.5244248
3231,Giannis Alafouzos & family,937127279,0.25757062,0.8113313,1.6326,logistics/shipping,59/1186/44,0.7081293
3232,Naresh Trehan,937127279,1.3649285,1.4552016,1.0109665,healthcare,587/262,2.0075605
3233,Chen Ning,937127279,1.294527,0.21230647,-0.37450877,semiconductors/hardware,50/6/1559,1.2610606
3234,Aidyn Rakhimbayev,937127279,0.09987674,0.9488076,1.0472955,real estate/construction/materials,,1.7278779
3235,Li San Yim,937127279,1.2446796,0.79588795,-0.33455607,construction/materials,360/86/347/39/2713,0.8420775
3236,Zhang Xuansong,937127279,1.6016693,0.40503424,-0.60572505,retail,293/2003/159/1380,0.59320146
3237,Hsu Bang-Fu,937127279,1.1518829,0.23392051,0.016817123,Electrical transformers,,1.3733027
3238,Dylan Field,937127279,-1.043845,1.3730819,-0.8388812,software/cloud,470/1574/1015/509/2851,1.5939332
3239,Anton Fedun,937127279,-1.3065245,1.2745043,-0.25239226,energy/oil and gas,3269/134/327/71/82,1.2296851
3240,Valery Kustov,937127279,0.90842694,1.1825175,0.81028455,food/beverages,2981,0.431557
3241,Guillermo Fierro,937127279,-0.06362279,0.7483258,0.49067193,finance,1274,1.5244248
3242,Eddy Sugianto,937127279,0.9121895,0.049598925,0.013250008,mining/materials,113/1431/175,0.8420775
3243,Chen Guodong,937127279,0.62685406,0.93967235,-0.22047865,mining/materials,479,0.8420775
3244,Rui Chen,937127279,1.523503,1.2770078,-0.7917338,ai/software/media/entertainment,,1.2647958
3245,Zhang Xuewu,937127279,2.3181925,0.45879513,-0.33782467,Snacks,1543/1315/1308/2040,1.1031849
3246,Christian Chabot,937127279,-1.4279623,1.3300765,-0.26956907,software/cloud,505/2854/2739/2701,1.5939332
3247,Christian Sinding,937127279,0.003799051,1.8753319,0.94421464,investment/finance,2075/414/3086/2573,1.5244248
3248,Marty Horton,937127279,-0.7580968,0.24649122,0.06951159,Homebuilding,1963/1653/639/1874/1870,0.89451563
3249,Chen Jinghong & family,937127279,0.26779068,0.5512709,0.2751389,auto parts,1600/2104/1058/198/599/320,0.37170488
3250,Tsuyoshi Matsushita,937127279,0.70959824,1.1785017,-0.65516984,fitness products,947/1187/26/31/112,1.1416299
3251,Ryuji Arai,937127279,1.157064,1.280293,-0.9554999,ai/software/retail,,1.2647958
3252,Alexander Rinke,937127279,-0.9503837,0.45204252,-0.23373955,software/cloud,,1.5939332
3253,Li Xuechun,937127279,0.3970334,0.4838155,0.7409184,Chemicals,,1.6866118
3254,Cho Hyun-sang,937127279,-1.6044931,1.3140429,-0.3928527,Industrial Systems,964,1.6470323
3255,Shang Xiaobo & family,937127279,1.3017876,1.074822,-1.5443633,Manufacturing,312/1890/920/533/1848/302,0.6835843
3256,Weijian Shan,937127279,1.5743635,0.44943598,-1.3543127,investment/finance,1655/1830/336/335/2874/334,1.5244248
3257,Jerry Seinfeld,937127279,-1.3084741,0.8301432,0.15960422,Comedy,,1.3853891
3258,James Cameron,937127279,0.5637724,-1.0115755,-0.7918447,media/entertainment,549/2843,1.8096282
3259,Hiroyuki Inoue,937127279,-0.22474465,1.3533703,0.9333888,mining/materials,947/1187/26/31,0.8420775
3260,Jane Goldman,937127279,-1.2745725,0.6435665,0.27332622,real estate,114/1111,1.6829958
3261,Prayudh Mahagitsiri,937127279,1.0200986,-0.10146949,-0.596371,logistics/shipping,,0.7081293
3262,Jiagui Deng,937127279,-1.7041447,0.31422415,0.020479351,Quartz materials,,0.8854309
3263,Wei Lidong & family,937127279,1.5207185,0.6992605,-0.94314456,software/cloud,470/2847/1015/509/2851,1.5939332
3264,Toby Neugebauer & family,937127279,-1.0721143,1.3646692,-0.7761408,energy/oil and gas,,1.2296851
3265,Anatoly Skurov,937127279,0.5858952,0.6649553,0.24186221,mining/materials,,0.8420775
3266,Joe Agresti,937127279,-0.5164148,0.46128646,0.06903127,investment/finance,,1.5244248
3267,Dou Zhenggang,937127279,1.3635818,0.4187229,-1.1095278,energy/oil and gas,,1.2296851
3268,Andrii Verevskyi,937127279,2.3974009,0.13212854,0.10889274,agriculture,923/340/2388/794/2365/793,1.9512792
3269,Ekaterina Fedun,937127279,-0.7747463,0.5365109,-0.11447792,energy/oil and gas,3239/134/327/71/82,1.2296851
3270,Cai Hongbin,937127279,0.55890954,0.54532844,-0.23520777,healthcare/pharmaceuticals,514/1843/253/139,1.4115231
3271,Zhang Tianyu,937127279,1.2585229,0.67979074,-1.0737903,telecom,,0.37299705
3272,Kanjibhai Virani,937127279,2.3718293,0.20622677,0.20831111,Snacks,2918/3273/1315/1308/2040,1.1031849
3273,Chandubhai Virani,937127279,1.7134858,1.116488,0.96372485,Snacks,2918/3272/1315/1308/2040,1.1031849
3274,Tan Eng Kee,937127279,-0.85050434,0.34052306,0.2720232,Factory automation equipment,,1.6051986
3275,Hong Seok-joh,937127279,0.9884672,0.3283195,-0.75166076,retail,67/1213/68/2903/13,0.59320146
3276,Brooke Seawell & family,937127279,-0.9702599,0.3465499,-0.32864493,semiconductors/ai/hardware,3071/6/3186/236,0.7535922
3277,Keiko Erikawa,937127279,-0.8441235,1.3276805,-0.9052841,Video games,1310/2973/2235/3282,0.98756033
3278,Tulay Kazanci,937127279,0.036955148,0.60983837,0.5825399,Diversified,36/3182/20/829,0.8902763
3279,Eugene MIkhaylov,937127279,0.78073025,1.2797633,1.201296,agribusiness,2823/655/3280/1693/2381,1.2417948
3280,Sergey Mikhaylov,937127279,0.77288496,1.2598622,1.2442498,agribusiness,2823/3279/655/1693,1.2417948
3281,Carl-Anton Kunz,937127279,0.20444271,1.1393931,0.4539319,Plumbing and heating supplies,2332/3350/2329/2707,0.559103
